,Season Year,Week,Team Name,Team City,Player,Player Jersey,Position,Injury Status,Injury Status Date,Practice Status,Injury Type
186,2023.0,3.0,Patriots,New England,Mike Onwenu,71.0,OL,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Ankle
187,2023.0,3.0,Texans,Houston,Jalen Pitre,5.0,SAF,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Chest
188,2023.0,3.0,Texans,Houston,Tavierre Thomas,4.0,CB,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Hand
189,2023.0,3.0,Texans,Houston,Tank Dell,3.0,WR,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Thigh
190,2023.0,3.0,Texans,Houston,George Fant,77.0,T,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
191,2023.0,3.0,Texans,Houston,Jonathan Greenard,52.0,DE,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
192,2023.0,3.0,Texans,Houston,Eric Murray,23.0,SAF,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Concussion
193,2023.0,3.0,Texans,Houston,C.J. Stroud,7.0,QB,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Shoulder
194,2023.0,3.0,Texans,Houston,Laremy Tunsil,78.0,T,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Knee
195,2023.0,3.0,Texans,Houston,Jimmie Ward,1.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hip
196,2023.0,3.0,Texans,Houston,Robert Woods,2.0,WR,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,NIR - Rest
197,2023.0,3.0,Texans,Houston,Denzel Perryman,6.0,MLB,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Hand
198,2023.0,3.0,Browns,Cleveland,Myles Garrett,95.0,DE,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,NIR - Rest
199,2023.0,3.0,Browns,Cleveland,Siaki Ika,62.0,DT,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Foot
200,2023.0,3.0,Browns,Cleveland,Greg Newsome II,0.0,CB,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Elbow
201,2023.0,3.0,Browns,Cleveland,Za'Darius Smith,99.0,DE,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
202,2023.0,3.0,Browns,Cleveland,Juan Thornhill,1.0,SAF,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Calf
203,2023.0,3.0,Browns,Cleveland,Sione Takitaki,44.0,LB,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Shoulder
204,2023.0,3.0,Browns,Cleveland,Anthony Walker Jr.,5.0,LB,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Pectoral
205,2023.0,3.0,Browns,Cleveland,Jedrick Wills Jr.,71.0,T,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Shoulder
206,2023.0,3.0,Browns,Cleveland,James Hudson III,66.0,T,Questionable,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Ankle
207,2023.0,3.0,Browns,Cleveland,David Njoku,85.0,TE,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,NIR - Rest
208,2023.0,3.0,Browns,Cleveland,Joel Bitonio,75.0,G,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,NIR - Rest
209,2023.0,3.0,Browns,Cleveland,Amari Cooper,2.0,WR,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Groin
210,2023.0,3.0,Jaguars,Jacksonville,Josh Allen,41.0,OLB,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Shoulder
211,2023.0,3.0,Jaguars,Jacksonville,Andrew Wingard,42.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Shoulder
212,2023.0,3.0,Jaguars,Jacksonville,Brandon Scherff,68.0,OL,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,NIR - Personal
213,2023.0,3.0,Jaguars,Jacksonville,Foley Fatukasi,94.0,DL,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Shoulder
214,2023.0,3.0,Jaguars,Jacksonville,Zay Jones,7.0,WR,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Knee
215,2023.0,3.0,Jaguars,Jacksonville,Antonio Johnson,26.0,SAF,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Hamstring
216,2023.0,3.0,Raiders,Las Vegas,Jakobi Meyers,16.0,WR,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Concussion
217,2023.0,3.0,Raiders,Las Vegas,Bilal Nichols,91.0,DT,Out,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Hamstring
218,2023.0,3.0,Raiders,Las Vegas,Chris Smith II,29.0,SAF,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Illness
219,2023.0,3.0,Raiders,Las Vegas,Tyree Wilson,9.0,DE,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Illness
220,2023.0,3.0,Raiders,Las Vegas,Jakorian Bennett,0.0,CB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hamstring
221,2023.0,3.0,Raiders,Las Vegas,Divine Deablo,5.0,LB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ribs
222,2023.0,3.0,Raiders,Las Vegas,Marcus Epps,1.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Quad
223,2023.0,3.0,Lions,Detroit,Taylor Decker,68.0,T,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Ankle
224,2023.0,3.0,Lions,Detroit,Kerby Joseph,31.0,SAF,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Hip
225,2023.0,3.0,Lions,Detroit,David Montgomery,5.0,RB,Doubtful,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Thigh
226,2023.0,3.0,Lions,Detroit,Emmanuel Moseley,4.0,CB,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Knee
227,2023.0,3.0,Lions,Detroit,Amon-Ra St. Brown,14.0,WR,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Toe
228,2023.0,3.0,Lions,Detroit,Halapoulivaati Vaitai,72.0,G,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Knee
229,2023.0,3.0,Lions,Detroit,Josh Reynolds,8.0,WR,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Groin
230,2023.0,3.0,Lions,Detroit,Antoine Green,80.0,WR,Questionable,2023-09-20T00:00:00+00:00,Full Participation In Practice,Concussion
231,2023.0,3.0,Lions,Detroit,Frank Ragnow,77.0,C,Questionable,2023-09-21T00:00:00+00:00,Did Not Participate In Practice,Toe
232,2023.0,3.0,Falcons,Atlanta,Jeff Okudah,1.0,CB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Foot
233,2023.0,3.0,Falcons,Atlanta,Cordarrelle Patterson,84.0,RB,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Thigh
234,2023.0,3.0,Bills,Buffalo,Tre'Davious White,27.0,CB,Questionable,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Rest
235,2023.0,3.0,Bills,Buffalo,Terrel Bernard,43.0,LB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
236,2023.0,3.0,Bills,Buffalo,Leonard Floyd,56.0,DE,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
237,2023.0,3.0,Bills,Buffalo,Spencer Brown,79.0,T,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Shoulder
238,2023.0,3.0,Bills,Buffalo,Micah Hyde,23.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hamstring
239,2023.0,3.0,Bills,Buffalo,James Cook,4.0,RB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Personal
240,2023.0,3.0,Bills,Buffalo,Dawson Knox,88.0,TE,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Back
241,2023.0,3.0,Bills,Buffalo,Jordan Phillips,97.0,DT,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Illness
242,2023.0,3.0,Bills,Buffalo,Jordan Poyer,21.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Rest
243,2023.0,3.0,Steelers,Pittsburgh,Larry Ogunjobi,99.0,DT,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Foot
244,2023.0,3.0,Steelers,Pittsburgh,Patrick Peterson,20.0,CB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,NIR - Rest
245,2023.0,3.0,Steelers,Pittsburgh,Damontae Kazee,23.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Calf
246,2023.0,3.0,Steelers,Pittsburgh,Minkah Fitzpatrick,39.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Chest
247,2023.0,3.0,Steelers,Pittsburgh,Markus Golden,44.0,LB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
248,2023.0,3.0,Steelers,Pittsburgh,Isaac Seumalo,73.0,G,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,NIR - Rest
249,2023.0,3.0,Steelers,Pittsburgh,Darnell Washington,80.0,TE,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
250,2023.0,3.0,Steelers,Pittsburgh,Gunner Olszewski,89.0,WR,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Concussion
251,2023.0,3.0,Seahawks,Seattle,Jordyn Brooks,56.0,LB,Out,2023-09-21T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
252,2023.0,3.0,Seahawks,Seattle,Charles Cross,67.0,T,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Toe
253,2023.0,3.0,Seahawks,Seattle,Will Dissly,89.0,TE,Doubtful,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Shoulder
254,2023.0,3.0,Seahawks,Seattle,DK Metcalf,14.0,WR,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ribs
255,2023.0,3.0,Seahawks,Seattle,Coby Bryant,8.0,CB,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Toe
256,2023.0,3.0,Seahawks,Seattle,Julian Love,20.0,SAF,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hamstring
257,2023.0,3.0,Seahawks,Seattle,Jarran Reed,90.0,DE,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Groin
258,2023.0,3.0,Seahawks,Seattle,Riq Woolen,27.0,CB,Doubtful,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Chest
259,2023.0,3.0,Seahawks,Seattle,Devin Bush,0.0,LB,Doubtful,2023-09-21T00:00:00+00:00,Limited Participation In Practice,Shoulder
260,2023.0,3.0,Seahawks,Seattle,Boye Mafe,53.0,LB,Doubtful,2023-09-21T00:00:00+00:00,Limited Participation In Practice,Knee
261,2023.0,3.0,Seahawks,Seattle,Evan Brown,63.0,C,Doubtful,2023-09-21T00:00:00+00:00,Full Participation In Practice,Knee
262,2023.0,3.0,Seahawks,Seattle,Phil Haynes,60.0,G,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Calf
263,2023.0,3.0,Seahawks,Seattle,Noah Fant,87.0,TE,Questionable,2023-09-20T00:00:00+00:00,Full Participation In Practice,Ribs
264,2023.0,3.0,Seahawks,Seattle,Jamal Adams,33.0,SS,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
265,2023.0,3.0,Seahawks,Seattle,Derick Hall,58.0,LB,Questionable,2023-09-20T00:00:00+00:00,Full Participation In Practice,Shoulder
266,2023.0,3.0,Seahawks,Seattle,DeeJay Dallas,31.0,RB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Illness
267,2023.0,3.0,Seahawks,Seattle,Quandre Diggs,6.0,FS,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hamstring
268,2023.0,3.0,Seahawks,Seattle,Damien Lewis,68.0,G,Questionable,2023-09-21T00:00:00+00:00,Did Not Participate In Practice,Ankle
269,2023.0,3.0,Titans,Tennessee,Denico Autry,96.0,DL,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Foot
270,2023.0,3.0,Titans,Tennessee,Derrick Henry,22.0,RB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Toe
271,2023.0,3.0,Titans,Tennessee,Harold Landry III,58.0,OLB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hamstring
272,2023.0,3.0,Titans,Tennessee,Kristian Fulton,26.0,CB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hamstring
273,2023.0,3.0,Titans,Tennessee,Amani Hooker,37.0,DB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Concussion
274,2023.0,3.0,Titans,Tennessee,DeAndre Hopkins,10.0,WR,Questionable,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Ankle
275,2023.0,3.0,Titans,Tennessee,Kearis Jackson,5.0,WR,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Ankle
276,2023.0,3.0,Titans,Tennessee,Luke Gifford,57.0,LB,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Quad
277,2023.0,3.0,Titans,Tennessee,Anthony Kendall,40.0,CB,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Hip
278,2023.0,3.0,Titans,Tennessee,Peter Skoronski,77.0,OL,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Abdomen
279,2023.0,3.0,Titans,Tennessee,Teair Tart,93.0,DT,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
280,2023.0,3.0,Bengals,Cincinnati,Chidobe Awuzie,22.0,CB,Out,2023-09-23T00:00:00+00:00,Limited Participation In Practice,NIR - Rest
281,2023.0,3.0,Bengals,Cincinnati,Akeem Davis-Gaither,59.0,LB,Out,2023-09-23T00:00:00+00:00,Did Not Participate In Practice,Knee
282,2023.0,3.0,Bengals,Cincinnati,Irv Smith,81.0,TE,Doubtful,2023-09-23T00:00:00+00:00,Limited Participation In Practice,Hamstring
283,2023.0,3.0,Bengals,Cincinnati,Joe Burrow,9.0,QB,Questionable,2023-09-23T00:00:00+00:00,Limited Participation In Practice,Calf
284,2023.0,3.0,Bengals,Cincinnati,Tycen Anderson,26.0,SAF,Questionable,2023-09-23T00:00:00+00:00,Full Participation In Practice,Calf
285,2023.0,3.0,Bengals,Cincinnati,Nick Scott,33.0,SAF,Questionable,2023-09-23T00:00:00+00:00,Full Participation In Practice,Concussion
286,2023.0,3.0,Bengals,Cincinnati,Joseph Ossai,58.0,DE,Questionable,2023-09-23T00:00:00+00:00,Full Participation In Practice,Ankle
287,2023.0,3.0,49ers,San Francisco,Brandon Aiyuk,11.0,WR,Questionable,2023-09-20T00:00:00+00:00,Limited Participation In Practice,Shoulder
288,2023.0,3.0,49ers,San Francisco,Ambry Thomas,20.0,CB,Questionable,2023-09-20T00:00:00+00:00,Limited Participation In Practice,Knee
289,2023.0,3.0,Jets,New York,Tony Adams,22.0,SAF,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Hamstring
290,2023.0,3.0,Jets,New York,Duane Brown,76.0,T,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Shoulder
291,2023.0,3.0,Jets,New York,John Franklin-Myers,91.0,DL,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hip
292,2023.0,3.0,Jets,New York,Greg Zuerlein,9.0,K,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Groin
293,2023.0,3.0,Jets,New York,Mekhi Becton,77.0,T,Questionable,2023-09-21T00:00:00+00:00,Limited Participation In Practice,Knee
294,2023.0,3.0,Jets,New York,Michael Carter II,30.0,CB,Questionable,2023-09-21T00:00:00+00:00,Limited Participation In Practice,Elbow
295,2023.0,3.0,Jets,New York,Breece Hall,20.0,RB,Questionable,2023-09-21T00:00:00+00:00,Limited Participation In Practice,Knee
296,2023.0,3.0,Jets,New York,Quincy Williams,56.0,LB,Questionable,2023-09-21T00:00:00+00:00,Limited Participation In Practice,Knee
297,2023.0,3.0,Jets,New York,Wes Schweitzer,71.0,OL,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Concussion
298,2023.0,3.0,Vikings,Minnesota,Garrett Bradbury,56.0,C,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Back
299,2023.0,3.0,Vikings,Minnesota,Christian Darrisaw,71.0,T,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
300,2023.0,3.0,Vikings,Minnesota,Marcus Davenport,0.0,OLB,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Ankle
301,2023.0,3.0,Vikings,Minnesota,Jordan Hicks,58.0,LB,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Shin
302,2023.0,3.0,Vikings,Minnesota,Josh Metellus,44.0,SAF,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Shoulder
303,2023.0,3.0,Eagles,Philadelphia,Terrell Edmunds,26.0,SAF,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Illness
304,2023.0,3.0,Eagles,Philadelphia,Boston Scott,35.0,RB,Out,2023-09-23T00:00:00+00:00,Limited Participation In Practice,Concussion
305,2023.0,3.0,Eagles,Philadelphia,Quez Watkins,16.0,WR,Out,2023-09-23T00:00:00+00:00,Did Not Participate In Practice,Hamstring
306,2023.0,3.0,Eagles,Philadelphia,Reed Blankenship,32.0,SAF,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Ribs
307,2023.0,3.0,Eagles,Philadelphia,James Bradberry IV,24.0,CB,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Concussion
308,2023.0,3.0,Eagles,Philadelphia,Fletcher Cox,91.0,DT,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Ribs
309,2023.0,3.0,Eagles,Philadelphia,Zach Cunningham,52.0,LB,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Ribs
310,2023.0,3.0,Eagles,Philadelphia,Jordan Davis,90.0,DT,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Ankle
311,2023.0,3.0,Eagles,Philadelphia,Kenneth Gainwell,14.0,RB,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Ribs
312,2023.0,3.0,Eagles,Philadelphia,DeVonta Smith,6.0,WR,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Hamstring
313,2023.0,3.0,Eagles,Philadelphia,Jack Stoll,89.0,TE,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Ankle
314,2023.0,3.0,Eagles,Philadelphia,Josh Sweat,94.0,DE,Out,2023-09-23T00:00:00+00:00,Full Participation In Practice,Toe
315,2023.0,3.0,Colts,Indianapolis,Ryan Kelly,78.0,C,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Concussion
316,2023.0,3.0,Colts,Indianapolis,Quenton Nelson,56.0,G,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Toe
317,2023.0,3.0,Colts,Indianapolis,Anthony Richardson,5.0,QB,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Concussion
318,2023.0,3.0,Colts,Indianapolis,Kenny Moore II,23.0,CB,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Knee
319,2023.0,3.0,Colts,Indianapolis,Grover Stewart,90.0,DT,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Foot
320,2023.0,3.0,Colts,Indianapolis,Dallis Flowers,33.0,CB,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Ankle
321,2023.0,3.0,Dolphins,Miami,Jaylen Waddle,17.0,WR,Out,2023-09-23T00:00:00+00:00,Limited Participation In Practice,Concussion
322,2023.0,3.0,Dolphins,Miami,Terron Armstead,72.0,T,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Back
323,2023.0,3.0,Dolphins,Miami,Elijah Campbell,22.0,DB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
324,2023.0,3.0,Dolphins,Miami,Raekwon Davis,98.0,DT,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Wrist
325,2023.0,3.0,Dolphins,Miami,Julian Hill,89.0,TE,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
326,2023.0,3.0,Dolphins,Miami,Tyreek Hill,10.0,WR,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
327,2023.0,3.0,Dolphins,Miami,Tyler Kroft,82.0,TE,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Back
328,2023.0,3.0,Dolphins,Miami,Jaelan Phillips,15.0,LB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Back
329,2023.0,3.0,Dolphins,Miami,Andrew Van Ginkel,43.0,LB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
330,2023.0,3.0,Dolphins,Miami,Salvon Ahmed,26.0,RB,Doubtful,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Groin
331,2023.0,3.0,Rams,Los Angeles,Brian Allen,55.0,OL,Doubtful,2023-09-23T00:00:00+00:00,Full Participation In Practice,Illness
332,2023.0,3.0,Rams,Los Angeles,Puka Nacua,17.0,WR,Questionable,2023-09-23T00:00:00+00:00,Limited Participation In Practice,Oblique
333,2023.0,3.0,Rams,Los Angeles,Cobie Durant,14.0,DB,Questionable,2023-09-23T00:00:00+00:00,Full Participation In Practice,Groin
334,2023.0,3.0,Rams,Los Angeles,Joe Noteboom,70.0,T,Questionable,2023-09-23T00:00:00+00:00,Full Participation In Practice,Shoulder
335,2023.0,3.0,Rams,Los Angeles,Jonah Williams,92.0,DE,Questionable,2023-09-23T00:00:00+00:00,Full Participation In Practice,Back
336,2023.0,3.0,Bears,Chicago,Josh Blackwell,39.0,DB,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hamstring
337,2023.0,3.0,Bears,Chicago,Eddie Jackson,4.0,DB,Out,2023-09-23T00:00:00+00:00,Did Not Participate In Practice,Foot
338,2023.0,3.0,Bears,Chicago,Darnell Mooney,11.0,WR,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
339,2023.0,3.0,Bears,Chicago,Lucas Patrick,62.0,OL,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Illness
340,2023.0,3.0,Bears,Chicago,Nate Davis,64.0,OL,Questionable,2023-09-22T00:00:00+00:00,Limited Participation In Practice,Personal
341,2023.0,3.0,Bears,Chicago,Marcedes Lewis,84.0,TE,Questionable,2023-09-21T00:00:00+00:00,Did Not Participate In Practice,Rest
342,2023.0,3.0,Commanders,Washington,Daron Payne,94.0,DT,Questionable,2023-09-22T00:00:00+00:00,Full Participation In Practice,Ankle
343,2023.0,3.0,Commanders,Washington,Logan Thomas,82.0,TE,Out,2023-09-22T00:00:00+00:00,Did Not Participate In Practice,Concussion
344,2023.0,3.0,Commanders,Washington,Quan Martin,20.0,DB,Out,2023-09-22T00:00:00+00:00,Full Participation In Practice,Concussion
345,2023.0,3.0,Commanders,Washington,Curtis Samuel,4.0,WR,Unknown,2023-09-23T00:00:00+00:00,Did Not Participate In Practice,Hip
346,2023.0,3.0,Commanders,Washington,Nick Gates,63.0,C,Unknown,2023-09-22T00:00:00+00:00,Full Participation In Practice,Knee
347,2023.0,3.0,Commanders,Washington,Brian Robinson Jr.,8.0,RB,Unknown,2023-09-22T00:00:00+00:00,Full Participation In Practice,Hip
348,2023.0,3.0,Commanders,Washington,Kamren Curl,31.0,SAF,Unknown,2023-09-23T00:00:00+00:00,Did Not Participate In Practice,Illness
